taxa_id;W;detected_0.9;detected_0.8;detected_0.7;detected_0.6;mean_qval;median_qval;fisher_qval;clr_mean_diff;structural_zero;x_label;y_label;comparison;cat_var
Blautia;2;FALSE;FALSE;FALSE;FALSE;0.4291190113794434;0.3335551700326537;0.15902017385592393;-0.5146169129869146;No;-1.4468226860901579;18.9;mataro_vall_hebron;center
Coprococcus;0;FALSE;FALSE;FALSE;FALSE;0.7137552451124349;0.9564998694829437;0.9908744805171057;0.5672523652946961;No;-1.4468226860901579;18.9;mataro_vall_hebron;center
Dorea;2;FALSE;FALSE;FALSE;FALSE;0.8042549246039181;0.9687024645519403;0.9999297828266611;0.09264696569864658;No;-1.4468226860901579;18.9;mataro_vall_hebron;center
Fusicatenibacter;0;FALSE;FALSE;FALSE;FALSE;0.7519491037580103;0.8440741228261079;0.999983092581084;-0.2183848823035507;No;-1.4468226860901579;18.9;mataro_vall_hebron;center
Lachnospiraceae_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.8247791542369066;0.9018357406959554;0.9999999993663249;-0.13731988423702496;No;-1.4468226860901579;18.9;mataro_vall_hebron;center
Roseburia;1;FALSE;FALSE;FALSE;FALSE;0.6772628845798951;0.8513749536769191;0.9689523797226702;0.6916256497717208;No;-1.4468226860901579;18.9;mataro_vall_hebron;center
Oscillibacter;25;TRUE;TRUE;TRUE;TRUE;0.07633665378180018;0.0033162453433159206;4.409280993278827e-33;-0.15985379275376851;No;-1.4468226860901579;18.9;mataro_vall_hebron;center
Agathobaculum;0;FALSE;FALSE;FALSE;FALSE;0.8317704602066294;1;0.9999986994335249;-0.26352384242747556;No;-1.4468226860901579;18.9;mataro_vall_hebron;center
Faecalibacterium;1;FALSE;FALSE;FALSE;FALSE;0.7785945161780258;1;0.9979972866017449;0.6716776270442898;No;-1.4468226860901579;18.9;mataro_vall_hebron;center
Flavonifractor;6;FALSE;FALSE;FALSE;FALSE;0.20195955671072616;0.10365604729959321;2.1187266676268404e-7;-0.619077156009851;No;-1.4468226860901579;18.9;mataro_vall_hebron;center
Gemmiger;1;FALSE;FALSE;FALSE;FALSE;0.481632901749468;0.4409230242997736;0.5895039173529002;-0.21019393573471204;No;-1.4468226860901579;18.9;mataro_vall_hebron;center
Ruminococcaceae_unclassified;1;FALSE;FALSE;FALSE;FALSE;0.9014347254939633;0.9685920515523029;0.9999999999964679;0.5844858434944704;No;-1.4468226860901579;18.9;mataro_vall_hebron;center
Ruminococcus;1;FALSE;FALSE;FALSE;FALSE;0.7168820693880044;0.720302813626733;0.9997976081785482;0.25775059090381414;No;-1.4468226860901579;18.9;mataro_vall_hebron;center
Ruthenibacterium;1;FALSE;FALSE;FALSE;FALSE;0.8340929515371485;0.9191208223915346;0.9999998388275911;-0.3637766612430558;No;-1.4468226860901579;18.9;mataro_vall_hebron;center
Firmicutes_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.44449982536712324;0.35754030656336855;0.6917606551371747;-0.550691370244035;No;-1.4468226860901579;18.9;mataro_vall_hebron;center
Phascolarctobacterium;0;FALSE;FALSE;FALSE;FALSE;0.9325731674656691;1;0.9999999999744066;-0.11434345017173585;No;-1.4468226860901579;18.9;mataro_vall_hebron;center
Actinomyces;0;FALSE;FALSE;FALSE;FALSE;0.966244948288204;1;1;-0.34477784173244697;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Bifidobacterium;0;FALSE;FALSE;FALSE;FALSE;0.4077824355312906;0.29873337150752954;0.4077685459129455;0.8525259235047331;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Collinsella;0;FALSE;FALSE;FALSE;FALSE;0.9398406025858379;0.9795957067954952;1;-0.022897727727290772;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Enorma;0;FALSE;FALSE;FALSE;FALSE;0.9270342202488536;0.9722054656103655;1;-0.0868677029570881;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Bacteroides;0;FALSE;FALSE;FALSE;FALSE;0.6465345145080553;0.5862878425414018;0.9998381467082099;-0.6174522535413342;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Odoribacter;0;FALSE;FALSE;FALSE;FALSE;0.8691725306706672;0.8443764551437085;0.9999999999999996;-0.10788047839720992;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Prevotella;0;FALSE;FALSE;FALSE;FALSE;0.7303535694184409;0.6450339300370045;0.9999997385526438;0.48467322591900186;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Alistipes;0;FALSE;FALSE;FALSE;FALSE;1;1;1;0.47639101607948287;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Parabacteroides;0;FALSE;FALSE;FALSE;FALSE;0.9972242024166784;0.9965302530208481;0.9999999999999999;0.19879673515158974;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Lactobacillus;0;FALSE;FALSE;FALSE;FALSE;1;1;1;0.05427868013608745;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Streptococcus;0;FALSE;FALSE;FALSE;FALSE;0.6621538235741551;0.6354249727356664;0.9999565622240969;-0.6392166354525851;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Lawsonibacter;1;FALSE;FALSE;FALSE;FALSE;0.3508013861762923;0.2537304225908379;0.050117432035964915;0.17281197389106456;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Eubacterium;0;FALSE;FALSE;FALSE;FALSE;0.8917450743421723;0.974039822333222;0.9999999999999747;-0.01432695566598255;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Anaerostipes;0;FALSE;FALSE;FALSE;FALSE;0.92057381545763906;0.975728690050312;1;0.10988115850850931;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Blautia;0;FALSE;FALSE;FALSE;FALSE;0.787090895800912;0.7598946155950718;0.999999998215152;0.2838510357364354;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Coprococcus;0;FALSE;FALSE;FALSE;FALSE;0.8915386393074797;0.9355676068801874;0.9999999999999999;-0.12982030702430752;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Dorea;0;FALSE;FALSE;FALSE;FALSE;0.9069082592206587;1;0.9999999999999997;-0.04645403086519566;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Fusicatenibacter;0;FALSE;FALSE;FALSE;FALSE;0.8881829315987494;0.8765100010405426;1;-0.3598128900981683;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Lachnospiraceae_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.48796169099995024;0.39325254481004746;0.8739683732812055;0.3316110957821615;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Roseburia;0;FALSE;FALSE;FALSE;FALSE;0.8778055720729778;0.8658237919089796;0.9999999999999999;-0.2556501355281262;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Oscillibacter;0;FALSE;FALSE;FALSE;FALSE;0.9105473804233112;0.9574553951842695;1;0.5819192633957339;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Agathobaculum;0;FALSE;FALSE;FALSE;FALSE;0.8004771141994306;0.8170665427452748;0.9999999997294061;-0.12402161859493838;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Faecalibacterium;0;FALSE;FALSE;FALSE;FALSE;0.8496627585567186;0.8281105363172219;0.9999999999999046;-0.17686510666593994;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Flavonifractor;3;FALSE;FALSE;FALSE;FALSE;0.18927293438427187;0.10157454710652432;3.5505983609098526e-6;-0.9307770041288747;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Gemmiger;5;FALSE;FALSE;FALSE;FALSE;0.17009733392217077;0.08660755475684592;1.2054271929624092e-7;0.492518518739337;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Ruminococcaceae_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.5411836498142852;0.4978367477974107;0.9795735203895607;0.3213216529443146;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Ruminococcus;0;FALSE;FALSE;FALSE;FALSE;0.7697290199580403;0.7873279194616927;0.9999999952068809;-0.03825581762437987;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Ruthenibacterium;0;FALSE;FALSE;FALSE;FALSE;0.7930821314316105;0.8109368891301914;0.9999999997147868;-0.18339135637581375;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Firmicutes_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.8878659965095621;0.9795957067954952;0.9999999999980094;0.11531069839284754;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
Phascolarctobacterium;0;FALSE;FALSE;FALSE;FALSE;0.98550282530152;0.9905895963875899;1;-0.397423115801614;No;-0.9307770041288747;20.299999999999997;sant_pau_vall_hebron;center
